# Sensor: Sensor Rotor
# Record count: 2720
# Storage mode: Memory
# Datetime of save: 2023-10-04T19:26:04
# Statistical parameters for each field (time series) are placed above the column of the respective time series.

# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 0 s

# Column
1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	
Time [s]	Power (aero) [k W]	Torque (aero) [k Nm]	Thrust (aero) [k N]	RPM [rpm]	TSR []	Demanded collective pitch angle [°]	Power coef. (CP) [%]	Thrust coef. (CT) [%]	Tip speed [m/s]	1P (one revolution) [s]	nP (blade passing) [s]	Azimuth angle [°]	Rotation per timestep [°]	Wind speed at hub, magnitude [m/s]	Wind speed at hub.x [m/s]	Wind speed at hub.y [m/s]	Wind speed at hub.z [m/s]	Wind angle at hub [°]	Yaw angle [°]
34.525	887.247	1990.74	317.848	4.256	7.9407	0.051	46.4816	83.2579	39.7035	14.0977	4.69925	160.992	0.6384	5	0	-5	0	0	0
34.55	887.247	1990.74	317.847	4.256	7.9407	0.051	46.4816	83.2579	39.7035	14.0977	4.69925	161.63	0.6384	5	0	-5	0	0	0
34.575	887.247	1990.74	317.847	4.256	7.9407	0.051	46.4816	83.2578	39.7035	14.0977	4.69925	162.269	0.6384	5	0	-5	0	0	0
34.6	887.247	1990.74	317.847	4.256	7.9407	0.051	46.4816	83.2578	39.7035	14.0977	4.69925	162.907	0.6384	5	0	-5	0	0	0
34.625	887.247	1990.74	317.847	4.256	7.9407	0.051	46.4816	83.2577	39.7035	14.0977	4.69925	163.546	0.6384	5	0	-5	0	0	0
34.65	887.247	1990.74	317.847	4.256	7.9407	0.051	46.4816	83.2576	39.7035	14.0977	4.69925	164.184	0.6384	5	0	-5	0	0	0
34.675	887.247	1990.74	317.846	4.256	7.9407	0.051	46.4816	83.2576	39.7035	14.0977	4.69925	164.822	0.6384	5	0	-5	0	0	0
34.7	887.247	1990.74	317.846	4.256	7.9407	0.051	46.4816	83.2575	39.7035	14.0977	4.69925	165.461	0.6384	5	0	-5	0	0	0
34.725	887.246	1990.74	317.846	4.256	7.9407	0.051	46.4816	83.2575	39.7035	14.0977	4.69925	166.099	0.6384	5	0	-5	0	0	0
34.75	887.246	1990.74	317.846	4.256	7.9407	0.051	46.4816	83.2574	39.7035	14.0977	4.69925	166.738	0.6384	5	0	-5	0	0	0
34.775	887.246	1990.74	317.845	4.256	7.9407	0.051	46.4816	83.2573	39.7035	14.0977	4.69925	167.376	0.6384	5	0	-5	0	0	0
34.8	887.246	1990.74	317.845	4.256	7.9407	0.051	46.4816	83.2573	39.7035	14.0977	4.69925	168.014	0.6384	5	0	-5	0	0	0
34.825	887.245	1990.74	317.845	4.256	7.9407	0.051	46.4815	83.2573	39.7035	14.0977	4.69925	168.653	0.6384	5	0	-5	0	0	0
34.85	887.244	1990.73	317.845	4.256	7.9407	0.051	46.4815	83.2572	39.7035	14.0977	4.69925	169.291	0.6384	5	0	-5	0	0	0
34.875	887.243	1990.73	317.845	4.256	7.9407	0.051	46.4814	83.2572	39.7035	14.0977	4.69925	169.93	0.6384	5	0	-5	0	0	0
34.9	887.242	1990.73	317.845	4.256	7.9407	0.051	46.4814	83.2572	39.7035	14.0977	4.69925	170.568	0.6384	5	0	-5	0	0	0
34.925	887.241	1990.73	317.845	4.256	7.9407	0.051	46.4813	83.2572	39.7035	14.0977	4.69925	171.206	0.6384	5	0	-5	0	0	0
34.95	887.24	1990.72	317.845	4.256	7.9407	0.051	46.4813	83.2572	39.7035	14.0977	4.69925	171.845	0.6384	5	0	-5	0	0	0
34.975	887.239	1990.72	317.845	4.256	7.9407	0.051	46.4812	83.2572	39.7035	14.0977	4.69925	172.483	0.6384	5	0	-5	0	0	0
35	887.238	1990.72	317.845	4.256	7.9407	0.051	46.4812	83.2572	39.7035	14.0977	4.69925	173.122	0.6384	5	0	-5	0	0	0
35.025	887.237	1990.72	317.845	4.256	7.9407	0.051	46.4811	83.2572	39.7035	14.0977	4.69925	173.76	0.6384	5	0	-5	0	0	0
35.05	887.236	1990.72	317.845	4.256	7.9407	0.051	46.481	83.2572	39.7035	14.0977	4.69925	174.398	0.6384	5	0	-5	0	0	0
35.075	887.235	1990.71	317.845	4.256	7.9407	0.051	46.481	83.2571	39.7035	14.0977	4.69925	175.037	0.6384	5	0	-5	0	0	0
35.1	887.234	1990.71	317.845	4.256	7.9407	0.051	46.4809	83.2571	39.7035	14.0977	4.69925	175.675	0.6384	5	0	-5	0	0	0
35.125	887.233	1990.71	317.845	4.256	7.9407	0.051	46.4809	83.2571	39.7035	14.0977	4.69925	176.314	0.6384	5	0	-5	0	0	0
35.15	887.232	1990.71	317.845	4.256	7.9407	0.051	46.4808	83.2571	39.7035	14.0977	4.69925	176.952	0.6384	5	0	-5	0	0	0
35.175	887.231	1990.7	317.844	4.256	7.9407	0.051	46.4808	83.2571	39.7035	14.0977	4.69925	177.59	0.6384	5	0	-5	0	0	0
35.2	887.23	1990.7	317.844	4.256	7.9407	0.051	46.4807	83.2571	39.7035	14.0977	4.69925	178.229	0.6384	5	0	-5	0	0	0
35.225	887.229	1990.7	317.844	4.256	7.9407	0.051	46.4807	83.2571	39.7035	14.0977	4.69925	178.867	0.6384	5	0	-5	0	0	0
35.25	887.228	1990.7	317.844	4.256	7.9407	0.051	46.4806	83.257	39.7035	14.0977	4.69925	179.506	0.6384	5	0	-5	0	0	0
35.275	887.227	1990.69	317.844	4.256	7.9407	0.051	46.4806	83.257	39.7035	14.0977	4.69925	180.144	0.6384	5	0	-5	0	0	0
35.3	887.226	1990.69	317.844	4.256	7.9407	0.051	46.4805	83.257	39.7035	14.0977	4.69925	180.782	0.6384	5	0	-5	0	0	0
35.325	887.225	1990.69	317.844	4.256	7.9407	0.051	46.4805	83.257	39.7035	14.0977	4.69925	181.421	0.6384	5	0	-5	0	0	0
35.35	887.224	1990.69	317.844	4.256	7.9407	0.051	46.4804	83.257	39.7035	14.0977	4.69925	182.059	0.6384	5	0	-5	0	0	0
35.375	887.223	1990.69	317.844	4.256	7.9407	0.051	46.4803	83.2569	39.7035	14.0977	4.69925	182.698	0.6384	5	0	-5	0	0	0
35.4	887.222	1990.68	317.844	4.256	7.9407	0.051	46.4803	83.2569	39.7035	14.0977	4.69925	183.336	0.6384	5	0	-5	0	0	0
35.425	887.221	1990.68	317.844	4.256	7.9407	0.051	46.4802	83.2569	39.7035	14.0977	4.69925	183.974	0.6384	5	0	-5	0	0	0
35.45	887.22	1990.68	317.844	4.256	7.9407	0.051	46.4802	83.2569	39.7035	14.0977	4.69925	184.613	0.6384	5	0	-5	0	0	0
35.475	887.219	1990.68	317.844	4.256	7.9407	0.051	46.4802	83.2569	39.7035	14.0977	4.69925	185.251	0.6384	5	0	-5	0	0	0
35.5	887.219	1990.67	317.844	4.256	7.9407	0.051	46.4801	83.2568	39.7035	14.0977	4.69925	185.89	0.6384	5	0	-5	0	0	0
35.525	887.218	1990.67	317.843	4.256	7.9407	0.051	46.4801	83.2568	39.7035	14.0977	4.69925	186.528	0.6384	5	0	-5	0	0	0
35.55	887.217	1990.67	317.843	4.256	7.9407	0.051	46.48	83.2568	39.7035	14.0977	4.69925	187.166	0.6384	5	0	-5	0	0	0
35.575	887.216	1990.67	317.843	4.256	7.9407	0.051	46.48	83.2568	39.7035	14.0977	4.69925	187.805	0.6384	5	0	-5	0	0	0
35.6	887.215	1990.67	317.843	4.256	7.9407	0.051	46.4799	83.2568	39.7035	14.0977	4.69925	188.443	0.6384	5	0	-5	0	0	0
35.625	887.214	1990.67	317.843	4.256	7.9407	0.051	46.4799	83.2567	39.7035	14.0977	4.69925	189.082	0.6384	5	0	-5	0	0	0
35.65	887.214	1990.66	317.843	4.256	7.9407	0.051	46.4799	83.2567	39.7035	14.0977	4.69925	189.72	0.6384	5	0	-5	0	0	0
35.675	887.213	1990.66	317.843	4.256	7.9407	0.051	46.4798	83.2567	39.7035	14.0977	4.69925	190.358	0.6384	5	0	-5	0	0	0
35.7	887.212	1990.66	317.843	4.256	7.9407	0.051	46.4798	83.2567	39.7035	14.0977	4.69925	190.997	0.6384	5	0	-5	0	0	0
35.725	887.211	1990.66	317.843	4.256	7.9407	0.051	46.4797	83.2566	39.7035	14.0977	4.69925	191.635	0.6384	5	0	-5	0	0	0
35.75	887.211	1990.66	317.843	4.256	7.9407	0.051	46.4797	83.2566	39.7035	14.0977	4.69925	192.274	0.6384	5	0	-5	0	0	0
35.775	887.21	1990.66	317.843	4.256	7.9407	0.051	46.4797	83.2566	39.7035	14.0977	4.69925	192.912	0.6384	5	0	-5	0	0	0
35.8	887.209	1990.65	317.843	4.256	7.9407	0.051	46.4796	83.2566	39.7035	14.0977	4.69925	193.55	0.6384	5	0	-5	0	0	0
35.825	887.209	1990.65	317.842	4.256	7.9407	0.051	46.4796	83.2566	39.7035	14.0977	4.69925	194.189	0.6384	5	0	-5	0	0	0
35.85	887.208	1990.65	317.842	4.256	7.9407	0.051	46.4796	83.2565	39.7035	14.0977	4.69925	194.827	0.6384	5	0	-5	0	0	0
35.875	887.207	1990.65	317.842	4.256	7.9407	0.051	46.4795	83.2565	39.7035	14.0977	4.69925	195.466	0.6384	5	0	-5	0	0	0
35.9	887.207	1990.65	317.842	4.256	7.9407	0.051	46.4795	83.2565	39.7035	14.0977	4.69925	196.104	0.6384	5	0	-5	0	0	0
35.925	887.206	1990.65	317.842	4.256	7.9407	0.051	46.4795	83.2565	39.7035	14.0977	4.69925	196.742	0.6384	5	0	-5	0	0	0
35.95	887.206	1990.65	317.842	4.256	7.9407	0.051	46.4794	83.2565	39.7035	14.0977	4.69925	197.381	0.6384	5	0	-5	0	0	0
35.975	887.205	1990.64	317.842	4.256	7.9407	0.051	46.4794	83.2564	39.7035	14.0977	4.69925	198.019	0.6384	5	0	-5	0	0	0
36	887.204	1990.64	317.842	4.256	7.9407	0.051	46.4794	83.2564	39.7035	14.0977	4.69925	198.658	0.6384	5	0	-5	0	0	0
36.025	887.204	1990.64	317.842	4.256	7.9407	0.051	46.4793	83.2564	39.7035	14.0977	4.69925	199.296	0.6384	5	0	-5	0	0	0
36.05	887.203	1990.64	317.842	4.256	7.9407	0.051	46.4793	83.2564	39.7035	14.0977	4.69925	199.934	0.6384	5	0	-5	0	0	0
36.075	887.203	1990.64	317.842	4.256	7.9407	0.051	46.4793	83.2563	39.7035	14.0977	4.69925	200.573	0.6384	5	0	-5	0	0	0
36.1	887.202	1990.64	317.842	4.256	7.9407	0.051	46.4793	83.2563	39.7035	14.0977	4.69925	201.211	0.6384	5	0	-5	0	0	0
36.125	887.202	1990.64	317.841	4.256	7.9407	0.051	46.4792	83.2563	39.7035	14.0977	4.69925	201.85	0.6384	5	0	-5	0	0	0
36.15	887.201	1990.64	317.841	4.256	7.9407	0.051	46.4792	83.2563	39.7035	14.0977	4.69925	202.488	0.6384	5	0	-5	0	0	0
36.175	887.2	1990.63	317.841	4.256	7.9407	0.051	46.4792	83.2562	39.7035	14.0977	4.69925	203.126	0.6384	5	0	-5	0	0	0
36.2	887.199	1990.63	317.841	4.256	7.9407	0.051	46.4791	83.2562	39.7035	14.0977	4.69925	203.765	0.6384	5	0	-5	0	0	0
36.225	887.199	1990.63	317.841	4.256	7.9407	0.051	46.4791	83.2562	39.7035	14.0977	4.69925	204.403	0.6384	5	0	-5	0	0	0
36.25	887.198	1990.63	317.841	4.256	7.9407	0.051	46.4791	83.2562	39.7035	14.0977	4.69925	205.042	0.6384	5	0	-5	0	0	0
36.275	887.198	1990.63	317.841	4.256	7.9407	0.051	46.479	83.2561	39.7035	14.0977	4.69925	205.68	0.6384	5	0	-5	0	0	0
36.3	887.197	1990.63	317.841	4.256	7.9407	0.051	46.479	83.2561	39.7035	14.0977	4.69925	206.318	0.6384	5	0	-5	0	0	0
36.325	887.197	1990.63	317.841	4.256	7.9407	0.051	46.479	83.2561	39.7035	14.0977	4.69925	206.957	0.6384	5	0	-5	0	0	0
36.35	887.196	1990.63	317.841	4.256	7.9407	0.051	46.479	83.2561	39.7035	14.0977	4.69925	207.595	0.6384	5	0	-5	0	0	0
36.375	887.196	1990.62	317.841	4.256	7.9407	0.051	46.4789	83.2561	39.7035	14.0977	4.69925	208.234	0.6384	5	0	-5	0	0	0
36.4	887.195	1990.62	317.841	4.256	7.9407	0.051	46.4789	83.2561	39.7035	14.0977	4.69925	208.872	0.6384	5	0	-5	0	0	0
36.425	887.195	1990.62	317.84	4.256	7.9407	0.051	46.4789	83.256	39.7035	14.0977	4.69925	209.51	0.6384	5	0	-5	0	0	0
36.45	887.195	1990.62	317.84	4.256	7.9407	0.051	46.4789	83.256	39.7035	14.0977	4.69925	210.149	0.6384	5	0	-5	0	0	0
36.475	887.194	1990.62	317.84	4.256	7.9407	0.051	46.4788	83.256	39.7035	14.0977	4.69925	210.787	0.6384	5	0	-5	0	0	0
36.5	887.194	1990.62	317.84	4.256	7.9407	0.051	46.4788	83.256	39.7035	14.0977	4.69925	211.426	0.6384	5	0	-5	0	0	0
36.525	887.193	1990.62	317.84	4.256	7.9407	0.051	46.4788	83.256	39.7035	14.0977	4.69925	212.064	0.6384	5	0	-5	0	0	0
36.55	887.193	1990.62	317.84	4.256	7.9407	0.051	46.4788	83.2559	39.7035	14.0977	4.69925	212.702	0.6384	5	0	-5	0	0	0
36.575	887.193	1990.62	317.84	4.256	7.9407	0.051	46.4788	83.2559	39.7035	14.0977	4.69925	213.341	0.6384	5	0	-5	0	0	0
36.6	887.192	1990.62	317.84	4.256	7.9407	0.051	46.4787	83.2559	39.7035	14.0977	4.69925	213.979	0.6384	5	0	-5	0	0	0
36.625	887.192	1990.62	317.84	4.256	7.9407	0.051	46.4787	83.2559	39.7035	14.0977	4.69925	214.618	0.6384	5	0	-5	0	0	0
36.65	887.192	1990.62	317.84	4.256	7.9407	0.051	46.4787	83.2559	39.7035	14.0977	4.69925	215.256	0.6384	5	0	-5	0	0	0
36.675	887.192	1990.61	317.84	4.256	7.9407	0.051	46.4787	83.2559	39.7035	14.0977	4.69925	215.894	0.6384	5	0	-5	0	0	0
36.7	887.191	1990.61	317.84	4.256	7.9407	0.051	46.4787	83.2558	39.7035	14.0977	4.69925	216.533	0.6384	5	0	-5	0	0	0
36.725	887.191	1990.61	317.84	4.256	7.9407	0.051	46.4787	83.2558	39.7035	14.0977	4.69925	217.171	0.6384	5	0	-5	0	0	0
36.75	887.191	1990.61	317.84	4.256	7.9407	0.051	46.4787	83.2558	39.7035	14.0977	4.69925	217.81	0.6384	5	0	-5	0	0	0
36.775	887.191	1990.61	317.84	4.256	7.9407	0.051	46.4787	83.2558	39.7035	14.0977	4.69925	218.448	0.6384	5	0	-5	0	0	0
36.8	887.191	1990.61	317.839	4.256	7.9407	0.051	46.4786	83.2558	39.7035	14.0977	4.69925	219.086	0.6384	5	0	-5	0	0	0
36.825	887.19	1990.61	317.839	4.256	7.9407	0.051	46.4786	83.2558	39.7035	14.0977	4.69925	219.725	0.6384	5	0	-5	0	0	0
36.85	887.19	1990.61	317.839	4.256	7.9407	0.051	46.4786	83.2558	39.7035	14.0977	4.69925	220.363	0.6384	5	0	-5	0	0	0
36.875	887.19	1990.61	317.839	4.256	7.9407	0.051	46.4786	83.2558	39.7035	14.0977	4.69925	221.002	0.6384	5	0	-5	0	0	0
36.9	887.191	1990.61	317.839	4.256	7.9407	0.051	46.4786	83.2558	39.7035	14.0977	4.69925	221.64	0.6384	5	0	-5	0	0	0
36.925	887.191	1990.61	317.839	4.256	7.9407	0.051	46.4787	83.2558	39.7035	14.0977	4.69925	222.278	0.6384	5	0	-5	0	0	0
36.95	887.191	1990.61	317.839	4.256	7.9407	0.051	46.4787	83.2558	39.7035	14.0977	4.69925	222.917	0.6384	5	0	-5	0	0	0
36.975	887.191	1990.61	317.839	4.256	7.9407	0.051	46.4787	83.2558	39.7035	14.0977	4.69925	223.555	0.6384	5	0	-5	0	0	0
37	887.191	1990.61	317.839	4.256	7.9407	0.051	46.4787	83.2558	39.7035	14.0977	4.69925	224.194	0.6384	5	0	-5	0	0	0
37.025	887.191	1990.61	317.839	4.256	7.9407	0.051	46.4787	83.2558	39.7035	14.0977	4.69925	224.832	0.6384	5	0	-5	0	0	0
37.05	887.191	1990.61	317.839	4.256	7.9407	0.051	46.4787	83.2557	39.7035	14.0977	4.69925	225.47	0.6384	5	0	-5	0	0	0
37.075	887.191	1990.61	317.839	4.256	7.9407	0.051	46.4787	83.2557	39.7035	14.0977	4.69925	226.109	0.6384	5	0	-5	0	0	0
37.1	887.191	1990.61	317.839	4.256	7.9407	0.051	46.4787	83.2557	39.7035	14.0977	4.69925	226.747	0.6384	5	0	-5	0	0	0
37.125	887.191	1990.61	317.839	4.256	7.9407	0.051	46.4787	83.2557	39.7035	14.0977	4.69925	227.386	0.6384	5	0	-5	0	0	0
37.15	887.191	1990.61	317.839	4.256	7.9407	0.051	46.4787	83.2557	39.7035	14.0977	4.69925	228.024	0.6384	5	0	-5	0	0	0
37.175	887.191	1990.61	317.839	4.256	7.9407	0.051	46.4787	83.2557	39.7035	14.0977	4.69925	228.662	0.6384	5	0	-5	0	0	0
37.2	887.192	1990.61	317.839	4.256	7.9407	0.051	46.4787	83.2557	39.7035	14.0977	4.69925	229.301	0.6384	5	0	-5	0	0	0
37.225	887.192	1990.61	317.839	4.256	7.9407	0.051	46.4787	83.2557	39.7035	14.0977	4.69925	229.939	0.6384	5	0	-5	0	0	0
37.25	887.192	1990.62	317.839	4.256	7.9407	0.051	46.4787	83.2557	39.7035	14.0977	4.69925	230.578	0.6384	5	0	-5	0	0	0
37.275	887.192	1990.62	317.839	4.256	7.9407	0.051	46.4787	83.2557	39.7035	14.0977	4.69925	231.216	0.6384	5	0	-5	0	0	0
37.3	887.192	1990.62	317.839	4.256	7.9407	0.051	46.4787	83.2557	39.7035	14.0977	4.69925	231.854	0.6384	5	0	-5	0	0	0
37.325	887.193	1990.62	317.839	4.256	7.9407	0.051	46.4787	83.2557	39.7035	14.0977	4.69925	232.493	0.6384	5	0	-5	0	0	0
37.35	887.193	1990.62	317.839	4.256	7.9407	0.051	46.4788	83.2557	39.7035	14.0977	4.69925	233.131	0.6384	5	0	-5	0	0	0
37.375	887.193	1990.62	317.839	4.256	7.9407	0.051	46.4788	83.2557	39.7035	14.0977	4.69925	233.77	0.6384	5	0	-5	0	0	0
37.4	887.193	1990.62	317.839	4.256	7.9407	0.051	46.4788	83.2557	39.7035	14.0977	4.69925	234.408	0.6384	5	0	-5	0	0	0
37.425	887.194	1990.62	317.839	4.256	7.9407	0.051	46.4788	83.2557	39.7035	14.0977	4.69925	235.046	0.6384	5	0	-5	0	0	0
37.45	887.194	1990.62	317.839	4.256	7.9407	0.051	46.4788	83.2557	39.7035	14.0977	4.69925	235.685	0.6384	5	0	-5	0	0	0
37.475	887.194	1990.62	317.839	4.256	7.9407	0.051	46.4789	83.2557	39.7035	14.0977	4.69925	236.323	0.6384	5	0	-5	0	0	0
37.5	887.195	1990.62	317.839	4.256	7.9407	0.051	46.4789	83.2557	39.7035	14.0977	4.69925	236.962	0.6384	5	0	-5	0	0	0
37.525	887.195	1990.62	317.839	4.256	7.9407	0.051	46.4789	83.2557	39.7035	14.0977	4.69925	237.6	0.6384	5	0	-5	0	0	0
37.55	887.196	1990.62	317.839	4.256	7.9407	0.051	46.4789	83.2557	39.7035	14.0977	4.69925	238.238	0.6384	5	0	-5	0	0	0
37.575	887.196	1990.62	317.839	4.256	7.9407	0.051	46.4789	83.2557	39.7035	14.0977	4.69925	238.877	0.6384	5	0	-5	0	0	0
37.6	887.197	1990.63	317.839	4.256	7.9407	0.051	46.479	83.2557	39.7035	14.0977	4.69925	239.515	0.6384	5	0	-5	0	0	0
37.625	887.197	1990.63	317.839	4.256	7.9407	0.051	46.479	83.2557	39.7035	14.0977	4.69925	240.154	0.6384	5	0	-5	0	0	0
37.65	887.197	1990.63	317.839	4.256	7.9407	0.051	46.479	83.2557	39.7035	14.0977	4.69925	240.792	0.6384	5	0	-5	0	0	0
37.675	887.198	1990.63	317.839	4.256	7.9407	0.051	46.479	83.2557	39.7035	14.0977	4.69925	241.43	0.6384	5	0	-5	0	0	0
37.7	887.198	1990.63	317.839	4.256	7.9407	0.051	46.479	83.2557	39.7035	14.0977	4.69925	242.069	0.6384	5	0	-5	0	0	0
37.725	887.199	1990.63	317.839	4.256	7.9407	0.051	46.4791	83.2558	39.7035	14.0977	4.69925	242.707	0.6384	5	0	-5	0	0	0
37.75	887.199	1990.63	317.839	4.256	7.9407	0.051	46.4791	83.2558	39.7035	14.0977	4.69925	243.346	0.6384	5	0	-5	0	0	0
37.775	887.2	1990.63	317.839	4.256	7.9407	0.051	46.4791	83.2558	39.7035	14.0977	4.69925	243.984	0.6384	5	0	-5	0	0	0
37.8	887.2	1990.63	317.839	4.256	7.9407	0.051	46.4792	83.2558	39.7035	14.0977	4.69925	244.622	0.6384	5	0	-5	0	0	0
37.825	887.201	1990.64	317.839	4.256	7.9407	0.051	46.4792	83.2558	39.7035	14.0977	4.69925	245.261	0.6384	5	0	-5	0	0	0
37.85	887.202	1990.64	317.84	4.256	7.9407	0.051	46.4792	83.2558	39.7035	14.0977	4.69925	245.899	0.6384	5	0	-5	0	0	0
37.875	887.203	1990.64	317.84	4.256	7.9407	0.051	46.4793	83.2558	39.7035	14.0977	4.69925	246.538	0.6384	5	0	-5	0	0	0
37.9	887.203	1990.64	317.84	4.256	7.9407	0.051	46.4793	83.2558	39.7035	14.0977	4.69925	247.176	0.6384	5	0	-5	0	0	0
37.925	887.204	1990.64	317.84	4.256	7.9407	0.051	46.4794	83.2558	39.7035	14.0977	4.69925	247.814	0.6384	5	0	-5	0	0	0
37.95	887.205	1990.64	317.84	4.256	7.9407	0.051	46.4794	83.2559	39.7035	14.0977	4.69925	248.453	0.6384	5	0	-5	0	0	0
37.975	887.206	1990.65	317.84	4.256	7.9407	0.051	46.4794	83.2559	39.7035	14.0977	4.69925	249.091	0.6384	5	0	-5	0	0	0
38	887.207	1990.65	317.84	4.256	7.9407	0.051	46.4795	83.2559	39.7035	14.0977	4.69925	249.73	0.6384	5	0	-5	0	0	0
38.025	887.207	1990.65	317.84	4.256	7.9407	0.051	46.4795	83.2559	39.7035	14.0977	4.69925	250.368	0.6384	5	0	-5	0	0	0
38.05	887.208	1990.65	317.84	4.256	7.9407	0.051	46.4796	83.2559	39.7035	14.0977	4.69925	251.006	0.6384	5	0	-5	0	0	0
38.075	887.209	1990.65	317.84	4.256	7.9407	0.051	46.4796	83.2559	39.7035	14.0977	4.69925	251.645	0.6384	5	0	-5	0	0	0
38.1	887.21	1990.66	317.84	4.256	7.9407	0.051	46.4797	83.256	39.7035	14.0977	4.69925	252.283	0.6384	5	0	-5	0	0	0
38.125	887.211	1990.66	317.84	4.256	7.9407	0.051	46.4797	83.256	39.7035	14.0977	4.69925	252.922	0.6384	5	0	-5	0	0	0
38.15	887.212	1990.66	317.84	4.256	7.9407	0.051	46.4798	83.256	39.7035	14.0977	4.69925	253.56	0.6384	5	0	-5	0	0	0
38.175	887.213	1990.66	317.84	4.256	7.9407	0.051	46.4798	83.256	39.7035	14.0977	4.69925	254.198	0.6384	5	0	-5	0	0	0
38.2	887.214	1990.67	317.84	4.256	7.9407	0.051	46.4799	83.256	39.7035	14.0977	4.69925	254.837	0.6384	5	0	-5	0	0	0
38.225	887.215	1990.67	317.841	4.256	7.9407	0.051	46.4799	83.2561	39.7035	14.0977	4.69925	255.475	0.6384	5	0	-5	0	0	0
38.25	887.216	1990.67	317.841	4.256	7.9407	0.051	46.48	83.2561	39.7035	14.0977	4.69925	256.114	0.6384	5	0	-5	0	0	0
38.275	887.217	1990.67	317.841	4.256	7.9407	0.051	46.48	83.2561	39.7035	14.0977	4.69925	256.752	0.6384	5	0	-5	0	0	0
38.3	887.217	1990.67	317.841	4.256	7.9407	0.051	46.4801	83.2562	39.7035	14.0977	4.69925	257.39	0.6384	5	0	-5	0	0	0
38.325	887.218	1990.67	317.841	4.256	7.9407	0.051	46.4801	83.2563	39.7035	14.0977	4.69925	258.029	0.6384	5	0	-5	0	0	0
38.35	887.218	1990.67	317.842	4.256	7.9407	0.051	46.4801	83.2563	39.7035	14.0977	4.69925	258.667	0.6384	5	0	-5	0	0	0
38.375	887.218	1990.67	317.842	4.256	7.9407	0.051	46.4801	83.2564	39.7035	14.0977	4.69925	259.306	0.6384	5	0	-5	0	0	0
38.4	887.218	1990.67	317.842	4.256	7.9407	0.051	46.4801	83.2565	39.7035	14.0977	4.69925	259.944	0.6384	5	0	-5	0	0	0
38.425	887.218	1990.67	317.843	4.256	7.9407	0.051	46.4801	83.2566	39.7035	14.0977	4.69925	260.582	0.6384	5	0	-5	0	0	0
38.45	887.218	1990.67	317.843	4.256	7.9407	0.051	46.4801	83.2567	39.7035	14.0977	4.69925	261.221	0.6384	5	0	-5	0	0	0
38.475	887.219	1990.68	317.843	4.256	7.9407	0.051	46.4801	83.2567	39.7035	14.0977	4.69925	261.859	0.6384	5	0	-5	0	0	0
38.5	887.219	1990.68	317.843	4.256	7.9407	0.051	46.4801	83.2568	39.7035	14.0977	4.69925	262.498	0.6384	5	0	-5	0	0	0
38.525	887.219	1990.68	317.844	4.256	7.9407	0.051	46.4801	83.2569	39.7035	14.0977	4.69925	263.136	0.6384	5	0	-5	0	0	0
38.55	887.22	1990.68	317.844	4.256	7.9407	0.051	46.4802	83.257	39.7035	14.0977	4.69925	263.774	0.6384	5	0	-5	0	0	0
38.575	887.22	1990.68	317.844	4.256	7.9407	0.051	46.4802	83.2571	39.7035	14.0977	4.69925	264.413	0.6384	5	0	-5	0	0	0
38.6	887.22	1990.68	317.845	4.256	7.9407	0.051	46.4802	83.2572	39.7035	14.0977	4.69925	265.051	0.6384	5	0	-5	0	0	0
38.625	887.22	1990.68	317.845	4.256	7.9407	0.051	46.4802	83.2572	39.7035	14.0977	4.69925	265.69	0.6384	5	0	-5	0	0	0
38.65	887.221	1990.68	317.845	4.256	7.9407	0.051	46.4802	83.2573	39.7035	14.0977	4.69925	266.328	0.6384	5	0	-5	0	0	0
38.675	887.221	1990.68	317.846	4.256	7.9407	0.051	46.4803	83.2574	39.7035	14.0977	4.69925	266.966	0.6384	5	0	-5	0	0	0
38.7	887.221	1990.68	317.846	4.256	7.9407	0.051	46.4803	83.2575	39.7035	14.0977	4.69925	267.605	0.6384	5	0	-5	0	0	0
38.725	887.222	1990.68	317.846	4.256	7.9407	0.051	46.4803	83.2575	39.7035	14.0977	4.69925	268.243	0.6384	5	0	-5	0	0	0
38.75	887.223	1990.68	317.846	4.256	7.9407	0.051	46.4803	83.2575	39.7035	14.0977	4.69925	268.882	0.6384	5	0	-5	0	0	0
38.775	887.224	1990.69	317.846	4.256	7.9407	0.051	46.4804	83.2576	39.7035	14.0977	4.69925	269.52	0.6384	5	0	-5	0	0	0
38.8	887.224	1990.69	317.846	4.256	7.9407	0.051	46.4804	83.2576	39.7035	14.0977	4.69925	270.158	0.6384	5	0	-5	0	0	0
38.825	887.225	1990.69	317.847	4.256	7.9407	0.051	46.4805	83.2576	39.7035	14.0977	4.69925	270.797	0.6384	5	0	-5	0	0	0
38.85	887.226	1990.69	317.847	4.256	7.9407	0.051	46.4805	83.2577	39.7035	14.0977	4.69925	271.435	0.6384	5	0	-5	0	0	0
38.875	887.227	1990.69	317.847	4.256	7.9407	0.051	46.4806	83.2577	39.7035	14.0977	4.69925	272.074	0.6384	5	0	-5	0	0	0
38.9	887.228	1990.7	317.847	4.256	7.9407	0.051	46.4806	83.2577	39.7035	14.0977	4.69925	272.712	0.6384	5	0	-5	0	0	0
