# Sensor: Sensor Rotor
# Record count: 2676
# Storage mode: Memory
# Datetime of save: 2023-10-04T19:24:00
# Statistical parameters for each field (time series) are placed above the column of the respective time series.

# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 0 s

# Column
1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	
Time [s]	Power (aero) [k W]	Torque (aero) [k Nm]	Thrust (aero) [k N]	RPM [rpm]	TSR []	Demanded collective pitch angle [°]	Power coef. (CP) [%]	Thrust coef. (CT) [%]	Tip speed [m/s]	1P (one revolution) [s]	nP (blade passing) [s]	Azimuth angle [°]	Rotation per timestep [°]	Wind speed at hub, magnitude [m/s]	Wind speed at hub.x [m/s]	Wind speed at hub.y [m/s]	Wind speed at hub.z [m/s]	Wind angle at hub [°]	Yaw angle [°]
52.05	5174.09	6449.41	1029.81	7.661	7.94091	0.051	46.4786	83.2565	71.4682	7.83188	2.61063	231.381	1.14915	9	0	-9	0	0	0
52.075	5174.1	6449.42	1029.81	7.661	7.94091	0.051	46.4787	83.2565	71.4682	7.83188	2.61063	232.53	1.14915	9	0	-9	0	0	0
52.1	5174.1	6449.42	1029.81	7.661	7.94091	0.051	46.4787	83.2565	71.4682	7.83188	2.61063	233.679	1.14915	9	0	-9	0	0	0
52.125	5174.11	6449.43	1029.81	7.661	7.94091	0.051	46.4787	83.2566	71.4682	7.83188	2.61063	234.829	1.14915	9	0	-9	0	0	0
52.15	5174.11	6449.43	1029.81	7.661	7.94091	0.051	46.4788	83.2566	71.4682	7.83188	2.61063	235.978	1.14915	9	0	-9	0	0	0
52.175	5174.12	6449.44	1029.81	7.661	7.94091	0.051	46.4788	83.2566	71.4682	7.83188	2.61063	237.127	1.14915	9	0	-9	0	0	0
52.2	5174.12	6449.45	1029.81	7.661	7.94091	0.051	46.4789	83.2566	71.4682	7.83188	2.61063	238.276	1.14915	9	0	-9	0	0	0
52.225	5174.13	6449.45	1029.81	7.661	7.94091	0.051	46.4789	83.2566	71.4682	7.83188	2.61063	239.425	1.14915	9	0	-9	0	0	0
52.25	5174.13	6449.46	1029.81	7.661	7.94091	0.051	46.479	83.2566	71.4682	7.83188	2.61063	240.574	1.14915	9	0	-9	0	0	0
52.275	5174.14	6449.47	1029.81	7.661	7.94091	0.051	46.479	83.2567	71.4682	7.83188	2.61063	241.723	1.14915	9	0	-9	0	0	0
52.3	5174.14	6449.47	1029.81	7.661	7.94091	0.051	46.4791	83.2567	71.4682	7.83188	2.61063	242.873	1.14915	9	0	-9	0	0	0
52.325	5174.15	6449.48	1029.81	7.661	7.94091	0.051	46.4791	83.2567	71.4682	7.83188	2.61063	244.022	1.14915	9	0	-9	0	0	0
52.35	5174.16	6449.49	1029.81	7.661	7.94091	0.051	46.4792	83.2567	71.4682	7.83188	2.61063	245.171	1.14915	9	0	-9	0	0	0
52.375	5174.16	6449.5	1029.81	7.661	7.94091	0.051	46.4793	83.2568	71.4682	7.83188	2.61063	246.32	1.14915	9	0	-9	0	0	0
52.4	5174.17	6449.51	1029.81	7.661	7.94091	0.051	46.4793	83.2568	71.4682	7.83188	2.61063	247.469	1.14915	9	0	-9	0	0	0
52.425	5174.18	6449.52	1029.81	7.661	7.94091	0.051	46.4794	83.2568	71.4682	7.83188	2.61063	248.618	1.14915	9	0	-9	0	0	0
52.45	5174.19	6449.54	1029.81	7.661	7.94091	0.051	46.4795	83.2569	71.4682	7.83188	2.61063	249.768	1.14915	9	0	-9	0	0	0
52.475	5174.2	6449.55	1029.81	7.661	7.94091	0.051	46.4796	83.2569	71.4682	7.83188	2.61063	250.917	1.14915	9	0	-9	0	0	0
52.5	5174.21	6449.56	1029.81	7.661	7.94091	0.051	46.4797	83.257	71.4682	7.83188	2.61063	252.066	1.14915	9	0	-9	0	0	0
52.525	5174.22	6449.58	1029.82	7.661	7.94091	0.051	46.4798	83.257	71.4682	7.83188	2.61063	253.215	1.14915	9	0	-9	0	0	0
52.55	5174.23	6449.59	1029.82	7.661	7.94091	0.051	46.4799	83.2571	71.4682	7.83188	2.61063	254.364	1.14915	9	0	-9	0	0	0
52.575	5174.25	6449.6	1029.82	7.661	7.94091	0.051	46.48	83.2571	71.4682	7.83188	2.61063	255.513	1.14915	9	0	-9	0	0	0
52.6	5174.26	6449.61	1029.82	7.661	7.94091	0.051	46.4801	83.2572	71.4682	7.83188	2.61063	256.662	1.14915	9	0	-9	0	0	0
52.625	5174.26	6449.62	1029.82	7.661	7.94091	0.051	46.4801	83.2574	71.4682	7.83188	2.61063	257.812	1.14915	9	0	-9	0	0	0
52.65	5174.26	6449.62	1029.82	7.661	7.94091	0.051	46.4801	83.2575	71.4682	7.83188	2.61063	258.961	1.14915	9	0	-9	0	0	0
52.675	5174.26	6449.62	1029.82	7.661	7.94091	0.051	46.4801	83.2577	71.4682	7.83188	2.61063	260.11	1.14915	9	0	-9	0	0	0
52.7	5174.26	6449.63	1029.83	7.661	7.94091	0.051	46.4802	83.2578	71.4682	7.83188	2.61063	261.259	1.14915	9	0	-9	0	0	0
52.725	5174.27	6449.63	1029.83	7.661	7.94091	0.051	46.4802	83.258	71.4682	7.83188	2.61063	262.408	1.14915	9	0	-9	0	0	0
52.75	5174.27	6449.63	1029.83	7.661	7.94091	0.051	46.4802	83.2582	71.4682	7.83188	2.61063	263.557	1.14915	9	0	-9	0	0	0
52.775	5174.27	6449.64	1029.83	7.661	7.94091	0.051	46.4803	83.2583	71.4682	7.83188	2.61063	264.706	1.14915	9	0	-9	0	0	0
52.8	5174.28	6449.64	1029.83	7.661	7.94091	0.051	46.4803	83.2585	71.4682	7.83188	2.61063	265.856	1.14915	9	0	-9	0	0	0
52.825	5174.28	6449.65	1029.84	7.661	7.94091	0.051	46.4803	83.2587	71.4682	7.83188	2.61063	267.005	1.14915	9	0	-9	0	0	0
52.85	5174.29	6449.66	1029.84	7.661	7.94091	0.051	46.4804	83.2588	71.4682	7.83188	2.61063	268.154	1.14915	9	0	-9	0	0	0
52.875	5174.3	6449.67	1029.84	7.661	7.94091	0.051	46.4805	83.2588	71.4682	7.83188	2.61063	269.303	1.14915	9	0	-9	0	0	0
52.9	5174.31	6449.68	1029.84	7.661	7.94091	0.051	46.4806	83.2589	71.4682	7.83188	2.61063	270.452	1.14915	9	0	-9	0	0	0
52.925	5174.32	6449.69	1029.84	7.661	7.94091	0.051	46.4806	83.259	71.4682	7.83188	2.61063	271.601	1.14915	9	0	-9	0	0	0
52.95	5174.33	6449.7	1029.84	7.661	7.94091	0.051	46.4807	83.2591	71.4682	7.83188	2.61063	272.751	1.14915	9	0	-9	0	0	0
52.975	5174.33	6449.71	1029.84	7.661	7.94091	0.051	46.4807	83.2591	71.4682	7.83188	2.61063	273.9	1.14915	9	0	-9	0	0	0
53	5174.33	6449.71	1029.84	7.661	7.94091	0.051	46.4808	83.2591	71.4682	7.83188	2.61063	275.049	1.14915	9	0	-9	0	0	0
53.025	5174.33	6449.71	1029.84	7.661	7.94091	0.051	46.4808	83.2591	71.4682	7.83188	2.61063	276.198	1.14915	9	0	-9	0	0	0
53.05	5174.33	6449.71	1029.84	7.661	7.94091	0.051	46.4807	83.2591	71.4682	7.83188	2.61063	277.347	1.14915	9	0	-9	0	0	0
53.075	5174.33	6449.71	1029.84	7.661	7.94091	0.051	46.4808	83.259	71.4682	7.83188	2.61063	278.496	1.14915	9	0	-9	0	0	0
53.1	5174.34	6449.71	1029.84	7.661	7.94091	0.051	46.4808	83.2589	71.4682	7.83188	2.61063	279.645	1.14915	9	0	-9	0	0	0
53.125	5174.34	6449.72	1029.84	7.661	7.94091	0.051	46.4808	83.2588	71.4682	7.83188	2.61063	280.795	1.14915	9	0	-9	0	0	0
53.15	5174.34	6449.72	1029.84	7.661	7.94091	0.051	46.4809	83.2587	71.4682	7.83188	2.61063	281.944	1.14915	9	0	-9	0	0	0
53.175	5174.34	6449.72	1029.83	7.661	7.94091	0.051	46.4809	83.2586	71.4682	7.83188	2.61063	283.093	1.14915	9	0	-9	0	0	0
53.2	5174.34	6449.73	1029.83	7.661	7.94091	0.051	46.4809	83.2584	71.4682	7.83188	2.61063	284.242	1.14915	9	0	-9	0	0	0
53.225	5174.35	6449.73	1029.83	7.661	7.94091	0.051	46.4809	83.2583	71.4682	7.83188	2.61063	285.391	1.14915	9	0	-9	0	0	0
53.25	5174.35	6449.73	1029.83	7.661	7.94091	0.051	46.4809	83.2582	71.4682	7.83188	2.61063	286.54	1.14915	9	0	-9	0	0	0
53.275	5174.35	6449.73	1029.83	7.661	7.94091	0.051	46.4809	83.2581	71.4682	7.83188	2.61063	287.689	1.14915	9	0	-9	0	0	0
53.3	5174.34	6449.72	1029.83	7.661	7.94091	0.051	46.4808	83.258	71.4682	7.83188	2.61063	288.839	1.14915	9	0	-9	0	0	0
53.325	5174.33	6449.71	1029.83	7.661	7.94091	0.051	46.4808	83.258	71.4682	7.83188	2.61063	289.988	1.14915	9	0	-9	0	0	0
53.35	5174.32	6449.7	1029.83	7.661	7.94091	0.051	46.4807	83.258	71.4682	7.83188	2.61063	291.137	1.14915	9	0	-9	0	0	0
53.375	5174.31	6449.69	1029.83	7.661	7.94091	0.051	46.4806	83.2579	71.4682	7.83188	2.61063	292.286	1.14915	9	0	-9	0	0	0
53.4	5174.3	6449.67	1029.83	7.661	7.94091	0.051	46.4805	83.2579	71.4682	7.83188	2.61063	293.435	1.14915	9	0	-9	0	0	0
53.425	5174.29	6449.66	1029.83	7.661	7.94091	0.051	46.4804	83.2579	71.4682	7.83188	2.61063	294.584	1.14915	9	0	-9	0	0	0
53.45	5174.28	6449.65	1029.83	7.661	7.94091	0.051	46.4803	83.2578	71.4682	7.83188	2.61063	295.734	1.14915	9	0	-9	0	0	0
53.475	5174.27	6449.64	1029.82	7.661	7.94091	0.051	46.4802	83.2578	71.4682	7.83188	2.61063	296.883	1.14915	9	0	-9	0	0	0
53.5	5174.26	6449.62	1029.82	7.661	7.94091	0.051	46.4802	83.2577	71.4682	7.83188	2.61063	298.032	1.14915	9	0	-9	0	0	0
53.525	5174.25	6449.61	1029.82	7.661	7.94091	0.051	46.4801	83.2577	71.4682	7.83188	2.61063	299.181	1.14915	9	0	-9	0	0	0
53.55	5174.24	6449.6	1029.82	7.661	7.94091	0.051	46.48	83.2576	71.4682	7.83188	2.61063	300.33	1.14915	9	0	-9	0	0	0
53.575	5174.23	6449.59	1029.82	7.661	7.94091	0.051	46.4799	83.2576	71.4682	7.83188	2.61063	301.479	1.14915	9	0	-9	0	0	0
53.6	5174.23	6449.58	1029.82	7.661	7.94091	0.051	46.4798	83.2575	71.4682	7.83188	2.61063	302.628	1.14915	9	0	-9	0	0	0
53.625	5174.22	6449.57	1029.82	7.661	7.94091	0.051	46.4797	83.2575	71.4682	7.83188	2.61063	303.778	1.14915	9	0	-9	0	0	0
53.65	5174.21	6449.55	1029.82	7.661	7.94091	0.051	46.4796	83.2574	71.4682	7.83188	2.61063	304.927	1.14915	9	0	-9	0	0	0
53.675	5174.2	6449.54	1029.82	7.661	7.94091	0.051	46.4796	83.2574	71.4682	7.83188	2.61063	306.076	1.14915	9	0	-9	0	0	0
53.7	5174.19	6449.53	1029.82	7.661	7.94091	0.051	46.4795	83.2573	71.4682	7.83188	2.61063	307.225	1.14915	9	0	-9	0	0	0
53.725	5174.18	6449.53	1029.82	7.661	7.94091	0.051	46.4794	83.2573	71.4682	7.83188	2.61063	308.374	1.14915	9	0	-9	0	0	0
53.75	5174.18	6449.52	1029.82	7.661	7.94091	0.051	46.4794	83.2572	71.4682	7.83188	2.61063	309.523	1.14915	9	0	-9	0	0	0
53.775	5174.17	6449.51	1029.82	7.661	7.94091	0.051	46.4793	83.2572	71.4682	7.83188	2.61063	310.672	1.14915	9	0	-9	0	0	0
53.8	5174.16	6449.5	1029.82	7.661	7.94091	0.051	46.4793	83.2571	71.4682	7.83188	2.61063	311.822	1.14915	9	0	-9	0	0	0
53.825	5174.16	6449.49	1029.82	7.661	7.94091	0.051	46.4792	83.2571	71.4682	7.83188	2.61063	312.971	1.14915	9	0	-9	0	0	0
53.85	5174.15	6449.49	1029.82	7.661	7.94091	0.051	46.4792	83.257	71.4682	7.83188	2.61063	314.12	1.14915	9	0	-9	0	0	0
53.875	5174.15	6449.48	1029.81	7.661	7.94091	0.051	46.4791	83.257	71.4682	7.83188	2.61063	315.269	1.14915	9	0	-9	0	0	0
53.9	5174.14	6449.47	1029.81	7.661	7.94091	0.051	46.4791	83.257	71.4682	7.83188	2.61063	316.418	1.14915	9	0	-9	0	0	0
53.925	5174.14	6449.47	1029.81	7.661	7.94091	0.051	46.479	83.2569	71.4682	7.83188	2.61063	317.567	1.14915	9	0	-9	0	0	0
53.95	5174.13	6449.46	1029.81	7.661	7.94091	0.051	46.479	83.2569	71.4682	7.83188	2.61063	318.717	1.14915	9	0	-9	0	0	0
53.975	5174.13	6449.46	1029.81	7.661	7.94091	0.051	46.4789	83.2568	71.4682	7.83188	2.61063	319.866	1.14915	9	0	-9	0	0	0
54	5174.12	6449.45	1029.81	7.661	7.94091	0.051	46.4789	83.2568	71.4682	7.83188	2.61063	321.015	1.14915	9	0	-9	0	0	0
54.025	5174.12	6449.44	1029.81	7.661	7.94091	0.051	46.4788	83.2567	71.4682	7.83188	2.61063	322.164	1.14915	9	0	-9	0	0	0
54.05	5174.11	6449.43	1029.81	7.661	7.94091	0.051	46.4788	83.2567	71.4682	7.83188	2.61063	323.313	1.14915	9	0	-9	0	0	0
54.075	5174.1	6449.43	1029.81	7.661	7.94091	0.051	46.4787	83.2566	71.4682	7.83188	2.61063	324.462	1.14915	9	0	-9	0	0	0
54.1	5174.1	6449.42	1029.81	7.661	7.94091	0.051	46.4787	83.2566	71.4682	7.83188	2.61063	325.611	1.14915	9	0	-9	0	0	0
54.125	5174.1	6449.42	1029.81	7.661	7.94091	0.051	46.4786	83.2565	71.4682	7.83188	2.61063	326.761	1.14915	9	0	-9	0	0	0
54.15	5174.09	6449.41	1029.81	7.661	7.94091	0.051	46.4786	83.2565	71.4682	7.83188	2.61063	327.91	1.14915	9	0	-9	0	0	0
54.175	5174.09	6449.41	1029.81	7.661	7.94091	0.051	46.4786	83.2565	71.4682	7.83188	2.61063	329.059	1.14915	9	0	-9	0	0	0
54.2	5174.08	6449.4	1029.81	7.661	7.94091	0.051	46.4785	83.2564	71.4682	7.83188	2.61063	330.208	1.14915	9	0	-9	0	0	0
54.225	5174.08	6449.4	1029.81	7.661	7.94091	0.051	46.4785	83.2564	71.4682	7.83188	2.61063	331.357	1.14915	9	0	-9	0	0	0
54.25	5174.08	6449.39	1029.81	7.661	7.94091	0.051	46.4785	83.2564	71.4682	7.83188	2.61063	332.506	1.14915	9	0	-9	0	0	0
54.275	5174.08	6449.39	1029.81	7.661	7.94091	0.051	46.4785	83.2563	71.4682	7.83188	2.61063	333.655	1.14915	9	0	-9	0	0	0
54.3	5174.07	6449.39	1029.81	7.661	7.94091	0.051	46.4785	83.2563	71.4682	7.83188	2.61063	334.805	1.14915	9	0	-9	0	0	0
54.325	5174.07	6449.39	1029.81	7.661	7.94091	0.051	46.4784	83.2563	71.4682	7.83188	2.61063	335.954	1.14915	9	0	-9	0	0	0
54.35	5174.07	6449.39	1029.81	7.661	7.94091	0.051	46.4784	83.2563	71.4682	7.83188	2.61063	337.103	1.14915	9	0	-9	0	0	0
54.375	5174.07	6449.39	1029.81	7.661	7.94091	0.051	46.4784	83.2562	71.4682	7.83188	2.61063	338.252	1.14915	9	0	-9	0	0	0
54.4	5174.07	6449.38	1029.81	7.661	7.94091	0.051	46.4784	83.2562	71.4682	7.83188	2.61063	339.401	1.14915	9	0	-9	0	0	0
54.425	5174.07	6449.39	1029.81	7.661	7.94091	0.051	46.4784	83.2562	71.4682	7.83188	2.61063	340.55	1.14915	9	0	-9	0	0	0
54.45	5174.07	6449.39	1029.81	7.661	7.94091	0.051	46.4785	83.2562	71.4682	7.83188	2.61063	341.7	1.14915	9	0	-9	0	0	0
54.475	5174.08	6449.39	1029.81	7.661	7.94091	0.051	46.4785	83.2562	71.4682	7.83188	2.61063	342.849	1.14915	9	0	-9	0	0	0
54.5	5174.08	6449.4	1029.81	7.661	7.94091	0.051	46.4785	83.2562	71.4682	7.83188	2.61063	343.998	1.14915	9	0	-9	0	0	0
54.525	5174.08	6449.4	1029.81	7.661	7.94091	0.051	46.4785	83.2562	71.4682	7.83188	2.61063	345.147	1.14915	9	0	-9	0	0	0
54.55	5174.08	6449.4	1029.81	7.661	7.94091	0.051	46.4785	83.2562	71.4682	7.83188	2.61063	346.296	1.14915	9	0	-9	0	0	0
54.575	5174.08	6449.4	1029.81	7.661	7.94091	0.051	46.4785	83.2562	71.4682	7.83188	2.61063	347.445	1.14915	9	0	-9	0	0	0
54.6	5174.09	6449.4	1029.81	7.661	7.94091	0.051	46.4786	83.2562	71.4682	7.83188	2.61063	348.594	1.14915	9	0	-9	0	0	0
54.625	5174.09	6449.41	1029.81	7.661	7.94091	0.051	46.4786	83.2562	71.4682	7.83188	2.61063	349.744	1.14915	9	0	-9	0	0	0
54.65	5174.09	6449.41	1029.81	7.661	7.94091	0.051	46.4786	83.2562	71.4682	7.83188	2.61063	350.893	1.14915	9	0	-9	0	0	0
54.675	5174.1	6449.42	1029.81	7.661	7.94091	0.051	46.4786	83.2562	71.4682	7.83188	2.61063	352.042	1.14915	9	0	-9	0	0	0
54.7	5174.1	6449.42	1029.81	7.661	7.94091	0.051	46.4787	83.2562	71.4682	7.83188	2.61063	353.191	1.14915	9	0	-9	0	0	0
54.725	5174.1	6449.43	1029.81	7.661	7.94091	0.051	46.4787	83.2562	71.4682	7.83188	2.61063	354.34	1.14915	9	0	-9	0	0	0
54.75	5174.11	6449.43	1029.81	7.661	7.94091	0.051	46.4788	83.2563	71.4682	7.83188	2.61063	355.489	1.14915	9	0	-9	0	0	0
54.775	5174.11	6449.44	1029.81	7.661	7.94091	0.051	46.4788	83.2563	71.4682	7.83188	2.61063	356.638	1.14915	9	0	-9	0	0	0
54.8	5174.12	6449.45	1029.81	7.661	7.94091	0.051	46.4789	83.2563	71.4682	7.83188	2.61063	357.788	1.14915	9	0	-9	0	0	0
54.825	5174.12	6449.45	1029.81	7.661	7.94091	0.051	46.4789	83.2563	71.4682	7.83188	2.61063	358.937	1.14915	9	0	-9	0	0	0
54.85	5174.13	6449.46	1029.81	7.661	7.94091	0.051	46.479	83.2563	71.4682	7.83188	2.61063	0.08595	1.14915	9	0	-9	0	0	0
54.875	5174.14	6449.47	1029.81	7.661	7.94091	0.051	46.479	83.2563	71.4682	7.83188	2.61063	1.2351	1.14915	9	0	-9	0	0	0
54.9	5174.14	6449.47	1029.81	7.661	7.94091	0.051	46.4791	83.2564	71.4682	7.83188	2.61063	2.38425	1.14915	9	0	-9	0	0	0
54.925	5174.15	6449.48	1029.81	7.661	7.94091	0.051	46.4791	83.2564	71.4682	7.83188	2.61063	3.5334	1.14915	9	0	-9	0	0	0
54.95	5174.16	6449.49	1029.81	7.661	7.94091	0.051	46.4792	83.2564	71.4682	7.83188	2.61063	4.68255	1.14915	9	0	-9	0	0	0
54.975	5174.16	6449.5	1029.81	7.661	7.94091	0.051	46.4793	83.2565	71.4682	7.83188	2.61063	5.8317	1.14915	9	0	-9	0	0	0
55	5174.17	6449.51	1029.81	7.661	7.94091	0.051	46.4793	83.2565	71.4682	7.83188	2.61063	6.98085	1.14915	9	0	-9	0	0	0
55.025	5174.18	6449.52	1029.81	7.661	7.94091	0.051	46.4794	83.2565	71.4682	7.83188	2.61063	8.13	1.14915	9	0	-9	0	0	0
55.05	5174.19	6449.54	1029.81	7.661	7.94091	0.051	46.4795	83.2566	71.4682	7.83188	2.61063	9.27915	1.14915	9	0	-9	0	0	0
55.075	5174.2	6449.55	1029.81	7.661	7.94091	0.051	46.4796	83.2566	71.4682	7.83188	2.61063	10.4283	1.14915	9	0	-9	0	0	0
55.1	5174.21	6449.56	1029.81	7.661	7.94091	0.051	46.4797	83.2567	71.4682	7.83188	2.61063	11.5774	1.14915	9	0	-9	0	0	0
55.125	5174.23	6449.58	1029.81	7.661	7.94091	0.051	46.4798	83.2567	71.4682	7.83188	2.61063	12.7266	1.14915	9	0	-9	0	0	0
55.15	5174.24	6449.59	1029.81	7.661	7.94091	0.051	46.4799	83.2568	71.4682	7.83188	2.61063	13.8757	1.14915	9	0	-9	0	0	0
55.175	5174.25	6449.61	1029.81	7.661	7.94091	0.051	46.48	83.2568	71.4682	7.83188	2.61063	15.0249	1.14915	9	0	-9	0	0	0
55.2	5174.26	6449.62	1029.81	7.661	7.94091	0.051	46.4801	83.2569	71.4682	7.83188	2.61063	16.174	1.14915	9	0	-9	0	0	0
55.225	5174.26	6449.63	1029.82	7.661	7.94091	0.051	46.4802	83.257	71.4682	7.83188	2.61063	17.3232	1.14915	9	0	-9	0	0	0
55.25	5174.27	6449.63	1029.82	7.661	7.94091	0.051	46.4802	83.2572	71.4682	7.83188	2.61063	18.4723	1.14915	9	0	-9	0	0	0
55.275	5174.27	6449.63	1029.82	7.661	7.94091	0.051	46.4802	83.2574	71.4682	7.83188	2.61063	19.6215	1.14915	9	0	-9	0	0	0
55.3	5174.27	6449.64	1029.82	7.661	7.94091	0.051	46.4802	83.2575	71.4682	7.83188	2.61063	20.7706	1.14915	9	0	-9	0	0	0
55.325	5174.27	6449.64	1029.82	7.661	7.94091	0.051	46.4803	83.2577	71.4682	7.83188	2.61063	21.9198	1.14915	9	0	-9	0	0	0
55.35	5174.28	6449.64	1029.83	7.661	7.94091	0.051	46.4803	83.2579	71.4682	7.83188	2.61063	23.0689	1.14915	9	0	-9	0	0	0
55.375	5174.28	6449.65	1029.83	7.661	7.94091	0.051	46.4803	83.258	71.4682	7.83188	2.61063	24.2181	1.14915	9	0	-9	0	0	0
55.4	5174.29	6449.65	1029.83	7.661	7.94091	0.051	46.4804	83.2582	71.4682	7.83188	2.61063	25.3672	1.14915	9	0	-9	0	0	0
55.425	5174.29	6449.66	1029.83	7.661	7.94091	0.051	46.4804	83.2584	71.4682	7.83188	2.61063	26.5164	1.14915	9	0	-9	0	0	0
55.45	5174.3	6449.66	1029.83	7.661	7.94091	0.051	46.4804	83.2585	71.4682	7.83188	2.61063	27.6655	1.14915	9	0	-9	0	0	0
55.475	5174.3	6449.68	1029.83	7.661	7.94091	0.051	46.4805	83.2586	71.4682	7.83188	2.61063	28.8147	1.14915	9	0	-9	0	0	0
55.5	5174.31	6449.69	1029.84	7.661	7.94091	0.051	46.4806	83.2587	71.4682	7.83188	2.61063	29.9638	1.14915	9	0	-9	0	0	0
55.525	5174.33	6449.7	1029.84	7.661	7.94091	0.051	46.4807	83.2587	71.4682	7.83188	2.61063	31.113	1.14915	9	0	-9	0	0	0
55.55	5174.34	6449.71	1029.84	7.661	7.94091	0.051	46.4808	83.2588	71.4682	7.83188	2.61063	32.2621	1.14915	9	0	-9	0	0	0
55.575	5174.34	6449.72	1029.84	7.661	7.94091	0.051	46.4809	83.2589	71.4682	7.83188	2.61063	33.4113	1.14915	9	0	-9	0	0	0
55.6	5174.34	6449.73	1029.84	7.661	7.94091	0.051	46.4809	83.2589	71.4682	7.83188	2.61063	34.5604	1.14915	9	0	-9	0	0	0
55.625	5174.35	6449.73	1029.84	7.661	7.94091	0.051	46.4809	83.2589	71.4682	7.83188	2.61063	35.7096	1.14915	9	0	-9	0	0	0
55.65	5174.34	6449.72	1029.84	7.661	7.94091	0.051	46.4809	83.2589	71.4682	7.83188	2.61063	36.8587	1.14915	9	0	-9	0	0	0
55.675	5174.35	6449.73	1029.84	7.661	7.94091	0.051	46.4809	83.2588	71.4682	7.83188	2.61063	38.0079	1.14915	9	0	-9	0	0	0
55.7	5174.35	6449.73	1029.84	7.661	7.94091	0.051	46.4809	83.2587	71.4682	7.83188	2.61063	39.157	1.14915	9	0	-9	0	0	0
55.725	5174.35	6449.74	1029.84	7.661	7.94091	0.051	46.481	83.2587	71.4682	7.83188	2.61063	40.3062	1.14915	9	0	-9	0	0	0
55.75	5174.36	6449.74	1029.83	7.661	7.94091	0.051	46.481	83.2586	71.4682	7.83188	2.61063	41.4553	1.14915	9	0	-9	0	0	0
55.775	5174.36	6449.74	1029.83	7.661	7.94091	0.051	46.481	83.2585	71.4682	7.83188	2.61063	42.6045	1.14915	9	0	-9	0	0	0
55.8	5174.36	6449.74	1029.83	7.661	7.94091	0.051	46.481	83.2583	71.4682	7.83188	2.61063	43.7536	1.14915	9	0	-9	0	0	0
55.825	5174.36	6449.75	1029.83	7.661	7.94091	0.051	46.481	83.2582	71.4682	7.83188	2.61063	44.9028	1.14915	9	0	-9	0	0	0
55.85	5174.36	6449.75	1029.83	7.661	7.94091	0.051	46.481	83.2581	71.4682	7.83188	2.61063	46.0519	1.14915	9	0	-9	0	0	0
55.875	5174.36	6449.75	1029.83	7.661	7.94091	0.051	46.4811	83.258	71.4682	7.83188	2.61063	47.2011	1.14915	9	0	-9	0	0	0
55.9	5174.36	6449.75	1029.83	7.661	7.94091	0.051	46.481	83.2579	71.4682	7.83188	2.61063	48.3502	1.14915	9	0	-9	0	0	0
55.925	5174.35	6449.73	1029.83	7.661	7.94091	0.051	46.4809	83.2579	71.4682	7.83188	2.61063	49.4994	1.14915	9	0	-9	0	0	0
55.95	5174.34	6449.72	1029.83	7.661	7.94091	0.051	46.4809	83.2578	71.4682	7.83188	2.61063	50.6485	1.14915	9	0	-9	0	0	0
55.975	5174.33	6449.71	1029.83	7.661	7.94091	0.051	46.4808	83.2578	71.4682	7.83188	2.61063	51.7977	1.14915	9	0	-9	0	0	0
56	5174.32	6449.7	1029.82	7.661	7.94091	0.051	46.4807	83.2578	71.4682	7.83188	2.61063	52.9468	1.14915	9	0	-9	0	0	0
56.025	5174.31	6449.69	1029.82	7.661	7.94091	0.051	46.4806	83.2578	71.4682	7.83188	2.61063	54.096	1.14915	9	0	-9	0	0	0
56.05	5174.3	6449.68	1029.82	7.661	7.94091	0.051	46.4805	83.2577	71.4682	7.83188	2.61063	55.2451	1.14915	9	0	-9	0	0	0
56.075	5174.29	6449.66	1029.82	7.661	7.94091	0.051	46.4804	83.2577	71.4682	7.83188	2.61063	56.3943	1.14915	9	0	-9	0	0	0
56.1	5174.29	6449.65	1029.82	7.661	7.94091	0.051	46.4804	83.2577	71.4682	7.83188	2.61063	57.5434	1.14915	9	0	-9	0	0	0
56.125	5174.28	6449.64	1029.82	7.661	7.94091	0.051	46.4803	83.2576	71.4682	7.83188	2.61063	58.6926	1.14915	9	0	-9	0	0	0
56.15	5174.27	6449.63	1029.82	7.661	7.94091	0.051	46.4802	83.2576	71.4682	7.83188	2.61063	59.8417	1.14915	9	0	-9	0	0	0
56.175	5174.26	6449.62	1029.82	7.661	7.94091	0.051	46.4801	83.2575	71.4682	7.83188	2.61063	60.9909	1.14915	9	0	-9	0	0	0
56.2	5174.25	6449.6	1029.82	7.661	7.94091	0.051	46.48	83.2575	71.4682	7.83188	2.61063	62.14	1.14915	9	0	-9	0	0	0
56.225	5174.24	6449.59	1029.82	7.661	7.94091	0.051	46.4799	83.2574	71.4682	7.83188	2.61063	63.2892	1.14915	9	0	-9	0	0	0
56.25	5174.23	6449.58	1029.82	7.661	7.94091	0.051	46.4798	83.2574	71.4682	7.83188	2.61063	64.4383	1.14915	9	0	-9	0	0	0
56.275	5174.22	6449.57	1029.82	7.661	7.94091	0.051	46.4798	83.2574	71.4682	7.83188	2.61063	65.5875	1.14915	9	0	-9	0	0	0
56.3	5174.21	6449.56	1029.82	7.661	7.94091	0.051	46.4797	83.2573	71.4682	7.83188	2.61063	66.7366	1.14915	9	0	-9	0	0	0
