# Sensor: Sensor Rotor
# Record count: 3006
# Storage mode: Memory
# Datetime of save: 2023-10-04T19:16:54
# Statistical parameters for each field (time series) are placed above the column of the respective time series.

# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 0 s

# Column
1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	
Time [s]	Power (aero) [k W]	Torque (aero) [k Nm]	Thrust (aero) [k N]	RPM [rpm]	TSR []	Demanded collective pitch angle [°]	Power coef. (CP) [%]	Thrust coef. (CT) [%]	Tip speed [m/s]	1P (one revolution) [s]	nP (blade passing) [s]	Azimuth angle [°]	Rotation per timestep [°]	Wind speed at hub, magnitude [m/s]	Wind speed at hub.x [m/s]	Wind speed at hub.y [m/s]	Wind speed at hub.z [m/s]	Wind angle at hub [°]	Yaw angle [°]
56.75	9447.01	9634.98	1538.32	9.363	7.94053	0.051	46.4797	83.2544	87.3459	6.4082	2.13607	306.697	1.40445	11	0	-11	0	0	0
56.775	9447	9634.96	1538.32	9.363	7.94053	0.051	46.4796	83.2544	87.3459	6.4082	2.13607	308.101	1.40445	11	0	-11	0	0	0
56.8	9446.98	9634.95	1538.32	9.363	7.94053	0.051	46.4795	83.2543	87.3459	6.4082	2.13607	309.506	1.40445	11	0	-11	0	0	0
56.825	9446.97	9634.93	1538.31	9.363	7.94053	0.051	46.4794	83.2543	87.3459	6.4082	2.13607	310.91	1.40445	11	0	-11	0	0	0
56.85	9446.95	9634.92	1538.31	9.363	7.94053	0.051	46.4794	83.2542	87.3459	6.4082	2.13607	312.315	1.40445	11	0	-11	0	0	0
56.875	9446.94	9634.9	1538.31	9.363	7.94053	0.051	46.4793	83.2541	87.3459	6.4082	2.13607	313.719	1.40445	11	0	-11	0	0	0
56.9	9446.93	9634.89	1538.31	9.363	7.94053	0.051	46.4792	83.2541	87.3459	6.4082	2.13607	315.124	1.40445	11	0	-11	0	0	0
56.925	9446.91	9634.88	1538.31	9.363	7.94053	0.051	46.4792	83.254	87.3459	6.4082	2.13607	316.528	1.40445	11	0	-11	0	0	0
56.95	9446.9	9634.87	1538.31	9.363	7.94053	0.051	46.4791	83.254	87.3459	6.4082	2.13607	317.933	1.40445	11	0	-11	0	0	0
56.975	9446.89	9634.86	1538.31	9.363	7.94053	0.051	46.4791	83.2539	87.3459	6.4082	2.13607	319.337	1.40445	11	0	-11	0	0	0
57	9446.88	9634.85	1538.31	9.363	7.94053	0.051	46.479	83.2539	87.3459	6.4082	2.13607	320.742	1.40445	11	0	-11	0	0	0
57.025	9446.87	9634.83	1538.31	9.363	7.94053	0.051	46.479	83.2538	87.3459	6.4082	2.13607	322.146	1.40445	11	0	-11	0	0	0
57.05	9446.85	9634.82	1538.31	9.363	7.94053	0.051	46.4789	83.2537	87.3459	6.4082	2.13607	323.55	1.40445	11	0	-11	0	0	0
57.075	9446.84	9634.81	1538.3	9.363	7.94053	0.051	46.4788	83.2537	87.3459	6.4082	2.13607	324.955	1.40445	11	0	-11	0	0	0
57.1	9446.83	9634.8	1538.3	9.363	7.94053	0.051	46.4788	83.2536	87.3459	6.4082	2.13607	326.359	1.40445	11	0	-11	0	0	0
57.125	9446.82	9634.79	1538.3	9.363	7.94053	0.051	46.4787	83.2536	87.3459	6.4082	2.13607	327.764	1.40445	11	0	-11	0	0	0
57.15	9446.82	9634.78	1538.3	9.363	7.94053	0.051	46.4787	83.2536	87.3459	6.4082	2.13607	329.168	1.40445	11	0	-11	0	0	0
57.175	9446.81	9634.77	1538.3	9.363	7.94053	0.051	46.4787	83.2535	87.3459	6.4082	2.13607	330.573	1.40445	11	0	-11	0	0	0
57.2	9446.8	9634.77	1538.3	9.363	7.94053	0.051	46.4786	83.2535	87.3459	6.4082	2.13607	331.977	1.40445	11	0	-11	0	0	0
57.225	9446.8	9634.76	1538.3	9.363	7.94053	0.051	46.4786	83.2535	87.3459	6.4082	2.13607	333.382	1.40445	11	0	-11	0	0	0
57.25	9446.79	9634.76	1538.3	9.363	7.94053	0.051	46.4786	83.2534	87.3459	6.4082	2.13607	334.786	1.40445	11	0	-11	0	0	0
57.275	9446.79	9634.75	1538.3	9.363	7.94053	0.051	46.4786	83.2534	87.3459	6.4082	2.13607	336.19	1.40445	11	0	-11	0	0	0
57.3	9446.79	9634.75	1538.3	9.363	7.94053	0.051	46.4785	83.2534	87.3459	6.4082	2.13607	337.595	1.40445	11	0	-11	0	0	0
57.325	9446.78	9634.75	1538.3	9.363	7.94053	0.051	46.4785	83.2533	87.3459	6.4082	2.13607	338.999	1.40445	11	0	-11	0	0	0
57.35	9446.78	9634.75	1538.3	9.363	7.94053	0.051	46.4785	83.2533	87.3459	6.4082	2.13607	340.404	1.40445	11	0	-11	0	0	0
57.375	9446.79	9634.75	1538.3	9.363	7.94053	0.051	46.4786	83.2533	87.3459	6.4082	2.13607	341.808	1.40445	11	0	-11	0	0	0
57.4	9446.8	9634.76	1538.3	9.363	7.94053	0.051	46.4786	83.2533	87.3459	6.4082	2.13607	343.213	1.40445	11	0	-11	0	0	0
57.425	9446.8	9634.76	1538.3	9.363	7.94053	0.051	46.4786	83.2533	87.3459	6.4082	2.13607	344.617	1.40445	11	0	-11	0	0	0
57.45	9446.8	9634.77	1538.3	9.363	7.94053	0.051	46.4786	83.2533	87.3459	6.4082	2.13607	346.022	1.40445	11	0	-11	0	0	0
57.475	9446.81	9634.77	1538.3	9.363	7.94053	0.051	46.4787	83.2533	87.3459	6.4082	2.13607	347.426	1.40445	11	0	-11	0	0	0
57.5	9446.81	9634.78	1538.3	9.363	7.94053	0.051	46.4787	83.2533	87.3459	6.4082	2.13607	348.831	1.40445	11	0	-11	0	0	0
57.525	9446.82	9634.78	1538.3	9.363	7.94053	0.051	46.4787	83.2533	87.3459	6.4082	2.13607	350.235	1.40445	11	0	-11	0	0	0
57.55	9446.82	9634.79	1538.3	9.363	7.94053	0.051	46.4787	83.2533	87.3459	6.4082	2.13607	351.639	1.40445	11	0	-11	0	0	0
57.575	9446.83	9634.8	1538.3	9.363	7.94053	0.051	46.4788	83.2533	87.3459	6.4082	2.13607	353.044	1.40445	11	0	-11	0	0	0
57.6	9446.84	9634.81	1538.3	9.363	7.94053	0.051	46.4788	83.2534	87.3459	6.4082	2.13607	354.448	1.40445	11	0	-11	0	0	0
57.625	9446.85	9634.82	1538.3	9.363	7.94053	0.051	46.4789	83.2534	87.3459	6.4082	2.13607	355.853	1.40445	11	0	-11	0	0	0
57.65	9446.86	9634.83	1538.3	9.363	7.94053	0.051	46.4789	83.2534	87.3459	6.4082	2.13607	357.257	1.40445	11	0	-11	0	0	0
57.675	9446.88	9634.84	1538.3	9.363	7.94053	0.051	46.479	83.2534	87.3459	6.4082	2.13607	358.662	1.40445	11	0	-11	0	0	0
57.7	9446.89	9634.85	1538.3	9.363	7.94053	0.051	46.4791	83.2535	87.3459	6.4082	2.13607	0.06615	1.40445	11	0	-11	0	0	0
57.725	9446.9	9634.87	1538.3	9.363	7.94053	0.051	46.4791	83.2535	87.3459	6.4082	2.13607	1.4706	1.40445	11	0	-11	0	0	0
57.75	9446.91	9634.88	1538.3	9.363	7.94053	0.051	46.4792	83.2535	87.3459	6.4082	2.13607	2.87505	1.40445	11	0	-11	0	0	0
57.775	9446.93	9634.9	1538.3	9.363	7.94053	0.051	46.4793	83.2535	87.3459	6.4082	2.13607	4.2795	1.40445	11	0	-11	0	0	0
57.8	9446.95	9634.92	1538.3	9.363	7.94053	0.051	46.4794	83.2536	87.3459	6.4082	2.13607	5.68395	1.40445	11	0	-11	0	0	0
57.825	9446.97	9634.94	1538.3	9.363	7.94053	0.051	46.4795	83.2536	87.3459	6.4082	2.13607	7.0884	1.40445	11	0	-11	0	0	0
57.85	9446.99	9634.96	1538.3	9.363	7.94053	0.051	46.4796	83.2537	87.3459	6.4082	2.13607	8.49285	1.40445	11	0	-11	0	0	0
57.875	9447.01	9634.98	1538.31	9.363	7.94053	0.051	46.4797	83.2537	87.3459	6.4082	2.13607	9.8973	1.40445	11	0	-11	0	0	0
57.9	9447.04	9635	1538.31	9.363	7.94053	0.051	46.4798	83.2538	87.3459	6.4082	2.13607	11.3017	1.40445	11	0	-11	0	0	0
57.925	9447.06	9635.03	1538.31	9.363	7.94053	0.051	46.4799	83.2539	87.3459	6.4082	2.13607	12.7062	1.40445	11	0	-11	0	0	0
57.95	9447.09	9635.05	1538.31	9.363	7.94053	0.051	46.48	83.2539	87.3459	6.4082	2.13607	14.1106	1.40445	11	0	-11	0	0	0
57.975	9447.11	9635.08	1538.31	9.363	7.94053	0.051	46.4802	83.254	87.3459	6.4082	2.13607	15.5151	1.40445	11	0	-11	0	0	0
58	9447.13	9635.1	1538.31	9.363	7.94053	0.051	46.4802	83.2541	87.3459	6.4082	2.13607	16.9195	1.40445	11	0	-11	0	0	0
58.025	9447.13	9635.1	1538.32	9.363	7.94053	0.051	46.4803	83.2543	87.3459	6.4082	2.13607	18.324	1.40445	11	0	-11	0	0	0
58.05	9447.14	9635.11	1538.32	9.363	7.94053	0.051	46.4803	83.2545	87.3459	6.4082	2.13607	19.7284	1.40445	11	0	-11	0	0	0
58.075	9447.15	9635.12	1538.32	9.363	7.94053	0.051	46.4803	83.2547	87.3459	6.4082	2.13607	21.1329	1.40445	11	0	-11	0	0	0
58.1	9447.15	9635.12	1538.33	9.363	7.94053	0.051	46.4804	83.2549	87.3459	6.4082	2.13607	22.5373	1.40445	11	0	-11	0	0	0
58.125	9447.16	9635.13	1538.33	9.363	7.94053	0.051	46.4804	83.2551	87.3459	6.4082	2.13607	23.9418	1.40445	11	0	-11	0	0	0
58.15	9447.17	9635.14	1538.33	9.363	7.94053	0.051	46.4804	83.2553	87.3459	6.4082	2.13607	25.3462	1.40445	11	0	-11	0	0	0
58.175	9447.18	9635.15	1538.34	9.363	7.94053	0.051	46.4805	83.2555	87.3459	6.4082	2.13607	26.7507	1.40445	11	0	-11	0	0	0
58.2	9447.19	9635.16	1538.34	9.363	7.94053	0.051	46.4806	83.2557	87.3459	6.4082	2.13607	28.1551	1.40445	11	0	-11	0	0	0
58.225	9447.21	9635.19	1538.34	9.363	7.94053	0.051	46.4807	83.2558	87.3459	6.4082	2.13607	29.5596	1.40445	11	0	-11	0	0	0
58.25	9447.24	9635.21	1538.34	9.363	7.94053	0.051	46.4808	83.2559	87.3459	6.4082	2.13607	30.964	1.40445	11	0	-11	0	0	0
58.275	9447.26	9635.23	1538.35	9.363	7.94053	0.051	46.4809	83.256	87.3459	6.4082	2.13607	32.3685	1.40445	11	0	-11	0	0	0
58.3	9447.27	9635.24	1538.35	9.363	7.94053	0.051	46.4809	83.256	87.3459	6.4082	2.13607	33.7729	1.40445	11	0	-11	0	0	0
58.325	9447.28	9635.25	1538.35	9.363	7.94053	0.051	46.481	83.256	87.3459	6.4082	2.13607	35.1774	1.40445	11	0	-11	0	0	0
58.35	9447.27	9635.25	1538.35	9.363	7.94053	0.051	46.481	83.256	87.3459	6.4082	2.13607	36.5818	1.40445	11	0	-11	0	0	0
58.375	9447.27	9635.25	1538.35	9.363	7.94053	0.051	46.481	83.256	87.3459	6.4082	2.13607	37.9863	1.40445	11	0	-11	0	0	0
58.4	9447.28	9635.26	1538.34	9.363	7.94053	0.051	46.481	83.2559	87.3459	6.4082	2.13607	39.3907	1.40445	11	0	-11	0	0	0
58.425	9447.29	9635.26	1538.34	9.363	7.94053	0.051	46.481	83.2557	87.3459	6.4082	2.13607	40.7952	1.40445	11	0	-11	0	0	0
58.45	9447.3	9635.27	1538.34	9.363	7.94053	0.051	46.4811	83.2556	87.3459	6.4082	2.13607	42.1996	1.40445	11	0	-11	0	0	0
58.475	9447.3	9635.27	1538.34	9.363	7.94053	0.051	46.4811	83.2555	87.3459	6.4082	2.13607	43.6041	1.40445	11	0	-11	0	0	0
58.5	9447.3	9635.28	1538.33	9.363	7.94053	0.051	46.4811	83.2553	87.3459	6.4082	2.13607	45.0085	1.40445	11	0	-11	0	0	0
58.525	9447.3	9635.28	1538.33	9.363	7.94053	0.051	46.4811	83.2552	87.3459	6.4082	2.13607	46.413	1.40445	11	0	-11	0	0	0
58.55	9447.31	9635.28	1538.33	9.363	7.94053	0.051	46.4811	83.255	87.3459	6.4082	2.13607	47.8174	1.40445	11	0	-11	0	0	0
58.575	9447.29	9635.26	1538.33	9.363	7.94053	0.051	46.481	83.255	87.3459	6.4082	2.13607	49.2219	1.40445	11	0	-11	0	0	0
58.6	9447.27	9635.24	1538.33	9.363	7.94053	0.051	46.4809	83.255	87.3459	6.4082	2.13607	50.6263	1.40445	11	0	-11	0	0	0
58.625	9447.25	9635.22	1538.33	9.363	7.94053	0.051	46.4808	83.2549	87.3459	6.4082	2.13607	52.0308	1.40445	11	0	-11	0	0	0
58.65	9447.23	9635.2	1538.33	9.363	7.94053	0.051	46.4807	83.2549	87.3459	6.4082	2.13607	53.4352	1.40445	11	0	-11	0	0	0
58.675	9447.2	9635.18	1538.33	9.363	7.94053	0.051	46.4806	83.2549	87.3459	6.4082	2.13607	54.8397	1.40445	11	0	-11	0	0	0
58.7	9447.18	9635.15	1538.33	9.363	7.94053	0.051	46.4805	83.2548	87.3459	6.4082	2.13607	56.2441	1.40445	11	0	-11	0	0	0
58.725	9447.16	9635.13	1538.32	9.363	7.94053	0.051	46.4804	83.2548	87.3459	6.4082	2.13607	57.6486	1.40445	11	0	-11	0	0	0
58.75	9447.14	9635.11	1538.32	9.363	7.94053	0.051	46.4803	83.2547	87.3459	6.4082	2.13607	59.053	1.40445	11	0	-11	0	0	0
58.775	9447.12	9635.09	1538.32	9.363	7.94053	0.051	46.4802	83.2547	87.3459	6.4082	2.13607	60.4575	1.40445	11	0	-11	0	0	0
58.8	9447.1	9635.07	1538.32	9.363	7.94053	0.051	46.4801	83.2546	87.3459	6.4082	2.13607	61.8619	1.40445	11	0	-11	0	0	0
58.825	9447.08	9635.04	1538.32	9.363	7.94053	0.051	46.48	83.2545	87.3459	6.4082	2.13607	63.2664	1.40445	11	0	-11	0	0	0
58.85	9447.05	9635.02	1538.32	9.363	7.94053	0.051	46.4799	83.2545	87.3459	6.4082	2.13607	64.6708	1.40445	11	0	-11	0	0	0
58.875	9447.04	9635.01	1538.32	9.363	7.94053	0.051	46.4798	83.2544	87.3459	6.4082	2.13607	66.0753	1.40445	11	0	-11	0	0	0
58.9	9447.02	9634.99	1538.32	9.363	7.94053	0.051	46.4797	83.2544	87.3459	6.4082	2.13607	67.4797	1.40445	11	0	-11	0	0	0
58.925	9447	9634.97	1538.32	9.363	7.94053	0.051	46.4796	83.2543	87.3459	6.4082	2.13607	68.8842	1.40445	11	0	-11	0	0	0
58.95	9446.99	9634.95	1538.32	9.363	7.94053	0.051	46.4795	83.2543	87.3459	6.4082	2.13607	70.2886	1.40445	11	0	-11	0	0	0
58.975	9446.97	9634.94	1538.31	9.363	7.94053	0.051	46.4795	83.2542	87.3459	6.4082	2.13607	71.6931	1.40445	11	0	-11	0	0	0
59	9446.96	9634.93	1538.31	9.363	7.94053	0.051	46.4794	83.2542	87.3459	6.4082	2.13607	73.0975	1.40445	11	0	-11	0	0	0
59.025	9446.95	9634.91	1538.31	9.363	7.94053	0.051	46.4793	83.2541	87.3459	6.4082	2.13607	74.502	1.40445	11	0	-11	0	0	0
59.05	9446.93	9634.9	1538.31	9.363	7.94053	0.051	46.4793	83.2541	87.3459	6.4082	2.13607	75.9064	1.40445	11	0	-11	0	0	0
59.075	9446.92	9634.89	1538.31	9.363	7.94053	0.051	46.4792	83.254	87.3459	6.4082	2.13607	77.3109	1.40445	11	0	-11	0	0	0
59.1	9446.91	9634.88	1538.31	9.363	7.94053	0.051	46.4792	83.254	87.3459	6.4082	2.13607	78.7153	1.40445	11	0	-11	0	0	0
59.125	9446.9	9634.87	1538.31	9.363	7.94053	0.051	46.4791	83.2539	87.3459	6.4082	2.13607	80.1198	1.40445	11	0	-11	0	0	0
59.15	9446.89	9634.86	1538.31	9.363	7.94053	0.051	46.4791	83.2539	87.3459	6.4082	2.13607	81.5242	1.40445	11	0	-11	0	0	0
59.175	9446.88	9634.84	1538.31	9.363	7.94053	0.051	46.479	83.2538	87.3459	6.4082	2.13607	82.9287	1.40445	11	0	-11	0	0	0
59.2	9446.86	9634.83	1538.31	9.363	7.94053	0.051	46.4789	83.2537	87.3459	6.4082	2.13607	84.3331	1.40445	11	0	-11	0	0	0
59.225	9446.85	9634.82	1538.3	9.363	7.94053	0.051	46.4789	83.2537	87.3459	6.4082	2.13607	85.7376	1.40445	11	0	-11	0	0	0
59.25	9446.84	9634.81	1538.3	9.363	7.94053	0.051	46.4788	83.2536	87.3459	6.4082	2.13607	87.142	1.40445	11	0	-11	0	0	0
59.275	9446.83	9634.8	1538.3	9.363	7.94053	0.051	46.4788	83.2536	87.3459	6.4082	2.13607	88.5465	1.40445	11	0	-11	0	0	0
59.3	9446.83	9634.79	1538.3	9.363	7.94053	0.051	46.4788	83.2536	87.3459	6.4082	2.13607	89.9509	1.40445	11	0	-11	0	0	0
59.325	9446.82	9634.78	1538.3	9.363	7.94053	0.051	46.4787	83.2535	87.3459	6.4082	2.13607	91.3554	1.40445	11	0	-11	0	0	0
59.35	9446.81	9634.78	1538.3	9.363	7.94053	0.051	46.4787	83.2535	87.3459	6.4082	2.13607	92.7598	1.40445	11	0	-11	0	0	0
59.375	9446.81	9634.77	1538.3	9.363	7.94053	0.051	46.4787	83.2535	87.3459	6.4082	2.13607	94.1643	1.40445	11	0	-11	0	0	0
59.4	9446.8	9634.77	1538.3	9.363	7.94053	0.051	46.4786	83.2534	87.3459	6.4082	2.13607	95.5687	1.40445	11	0	-11	0	0	0
59.425	9446.8	9634.77	1538.3	9.363	7.94053	0.051	46.4786	83.2534	87.3459	6.4082	2.13607	96.9732	1.40445	11	0	-11	0	0	0
59.45	9446.8	9634.76	1538.3	9.363	7.94053	0.051	46.4786	83.2534	87.3459	6.4082	2.13607	98.3776	1.40445	11	0	-11	0	0	0
59.475	9446.8	9634.76	1538.3	9.363	7.94053	0.051	46.4786	83.2534	87.3459	6.4082	2.13607	99.7821	1.40445	11	0	-11	0	0	0
59.5	9446.8	9634.77	1538.3	9.363	7.94053	0.051	46.4786	83.2534	87.3459	6.4082	2.13607	101.187	1.40445	11	0	-11	0	0	0
59.525	9446.81	9634.77	1538.3	9.363	7.94053	0.051	46.4787	83.2534	87.3459	6.4082	2.13607	102.591	1.40445	11	0	-11	0	0	0
59.55	9446.81	9634.78	1538.3	9.363	7.94053	0.051	46.4787	83.2534	87.3459	6.4082	2.13607	103.995	1.40445	11	0	-11	0	0	0
59.575	9446.82	9634.78	1538.3	9.363	7.94053	0.051	46.4787	83.2534	87.3459	6.4082	2.13607	105.4	1.40445	11	0	-11	0	0	0
59.6	9446.82	9634.78	1538.3	9.363	7.94053	0.051	46.4787	83.2534	87.3459	6.4082	2.13607	106.804	1.40445	11	0	-11	0	0	0
59.625	9446.82	9634.79	1538.3	9.363	7.94053	0.051	46.4787	83.2534	87.3459	6.4082	2.13607	108.209	1.40445	11	0	-11	0	0	0
59.65	9446.83	9634.79	1538.3	9.363	7.94053	0.051	46.4788	83.2534	87.3459	6.4082	2.13607	109.613	1.40445	11	0	-11	0	0	0
59.675	9446.83	9634.8	1538.3	9.363	7.94053	0.051	46.4788	83.2534	87.3459	6.4082	2.13607	111.018	1.40445	11	0	-11	0	0	0
59.7	9446.84	9634.81	1538.3	9.363	7.94053	0.051	46.4788	83.2534	87.3459	6.4082	2.13607	112.422	1.40445	11	0	-11	0	0	0
59.725	9446.85	9634.82	1538.3	9.363	7.94053	0.051	46.4789	83.2534	87.3459	6.4082	2.13607	113.827	1.40445	11	0	-11	0	0	0
59.75	9446.86	9634.83	1538.3	9.363	7.94053	0.051	46.4789	83.2534	87.3459	6.4082	2.13607	115.231	1.40445	11	0	-11	0	0	0
59.775	9446.87	9634.84	1538.3	9.363	7.94053	0.051	46.479	83.2535	87.3459	6.4082	2.13607	116.635	1.40445	11	0	-11	0	0	0
59.8	9446.88	9634.85	1538.3	9.363	7.94053	0.051	46.479	83.2535	87.3459	6.4082	2.13607	118.04	1.40445	11	0	-11	0	0	0
59.825	9446.89	9634.86	1538.3	9.363	7.94053	0.051	46.4791	83.2535	87.3459	6.4082	2.13607	119.444	1.40445	11	0	-11	0	0	0
59.85	9446.91	9634.87	1538.3	9.363	7.94053	0.051	46.4791	83.2535	87.3459	6.4082	2.13607	120.849	1.40445	11	0	-11	0	0	0
59.875	9446.92	9634.89	1538.3	9.363	7.94053	0.051	46.4792	83.2536	87.3459	6.4082	2.13607	122.253	1.40445	11	0	-11	0	0	0
59.9	9446.93	9634.9	1538.3	9.363	7.94053	0.051	46.4793	83.2536	87.3459	6.4082	2.13607	123.658	1.40445	11	0	-11	0	0	0
59.925	9446.95	9634.92	1538.3	9.363	7.94053	0.051	46.4794	83.2537	87.3459	6.4082	2.13607	125.062	1.40445	11	0	-11	0	0	0
59.95	9446.97	9634.94	1538.3	9.363	7.94053	0.051	46.4795	83.2537	87.3459	6.4082	2.13607	126.467	1.40445	11	0	-11	0	0	0
59.975	9446.99	9634.96	1538.31	9.363	7.94053	0.051	46.4796	83.2537	87.3459	6.4082	2.13607	127.871	1.40445	11	0	-11	0	0	0
60	9447.01	9634.98	1538.31	9.363	7.94053	0.051	46.4797	83.2538	87.3459	6.4082	2.13607	129.276	1.40445	11	0	-11	0	0	0
60.025	9447.03	9635	1538.31	9.363	7.94053	0.051	46.4798	83.2539	87.3459	6.4082	2.13607	130.68	1.40445	11	0	-11	0	0	0
60.05	9447.06	9635.03	1538.31	9.363	7.94053	0.051	46.4799	83.2539	87.3459	6.4082	2.13607	132.084	1.40445	11	0	-11	0	0	0
60.075	9447.08	9635.05	1538.31	9.363	7.94053	0.051	46.48	83.254	87.3459	6.4082	2.13607	133.489	1.40445	11	0	-11	0	0	0
60.1	9447.11	9635.08	1538.31	9.363	7.94053	0.051	46.4801	83.2541	87.3459	6.4082	2.13607	134.893	1.40445	11	0	-11	0	0	0
60.125	9447.13	9635.1	1538.31	9.363	7.94053	0.051	46.4803	83.2541	87.3459	6.4082	2.13607	136.298	1.40445	11	0	-11	0	0	0
60.15	9447.14	9635.11	1538.32	9.363	7.94053	0.051	46.4803	83.2543	87.3459	6.4082	2.13607	137.702	1.40445	11	0	-11	0	0	0
60.175	9447.14	9635.11	1538.32	9.363	7.94053	0.051	46.4803	83.2545	87.3459	6.4082	2.13607	139.107	1.40445	11	0	-11	0	0	0
60.2	9447.15	9635.12	1538.32	9.363	7.94053	0.051	46.4803	83.2547	87.3459	6.4082	2.13607	140.511	1.40445	11	0	-11	0	0	0
60.225	9447.16	9635.13	1538.33	9.363	7.94053	0.051	46.4804	83.2549	87.3459	6.4082	2.13607	141.916	1.40445	11	0	-11	0	0	0
60.25	9447.16	9635.13	1538.33	9.363	7.94053	0.051	46.4804	83.2551	87.3459	6.4082	2.13607	143.32	1.40445	11	0	-11	0	0	0
60.275	9447.17	9635.14	1538.33	9.363	7.94053	0.051	46.4805	83.2553	87.3459	6.4082	2.13607	144.724	1.40445	11	0	-11	0	0	0
60.3	9447.18	9635.15	1538.34	9.363	7.94053	0.051	46.4805	83.2555	87.3459	6.4082	2.13607	146.129	1.40445	11	0	-11	0	0	0
60.325	9447.19	9635.16	1538.34	9.363	7.94053	0.051	46.4805	83.2557	87.3459	6.4082	2.13607	147.533	1.40445	11	0	-11	0	0	0
60.35	9447.21	9635.18	1538.34	9.363	7.94053	0.051	46.4806	83.2558	87.3459	6.4082	2.13607	148.938	1.40445	11	0	-11	0	0	0
60.375	9447.23	9635.2	1538.35	9.363	7.94053	0.051	46.4807	83.2559	87.3459	6.4082	2.13607	150.342	1.40445	11	0	-11	0	0	0
60.4	9447.25	9635.23	1538.35	9.363	7.94053	0.051	46.4809	83.256	87.3459	6.4082	2.13607	151.747	1.40445	11	0	-11	0	0	0
60.425	9447.27	9635.25	1538.35	9.363	7.94053	0.051	46.4809	83.2561	87.3459	6.4082	2.13607	153.151	1.40445	11	0	-11	0	0	0
60.45	9447.28	9635.25	1538.35	9.363	7.94053	0.051	46.481	83.2561	87.3459	6.4082	2.13607	154.556	1.40445	11	0	-11	0	0	0
60.475	9447.28	9635.25	1538.35	9.363	7.94053	0.051	46.481	83.2562	87.3459	6.4082	2.13607	155.96	1.40445	11	0	-11	0	0	0
60.5	9447.27	9635.25	1538.35	9.363	7.94053	0.051	46.481	83.2561	87.3459	6.4082	2.13607	157.365	1.40445	11	0	-11	0	0	0
60.525	9447.28	9635.26	1538.35	9.363	7.94053	0.051	46.481	83.256	87.3459	6.4082	2.13607	158.769	1.40445	11	0	-11	0	0	0
60.55	9447.29	9635.26	1538.35	9.363	7.94053	0.051	46.481	83.2559	87.3459	6.4082	2.13607	160.173	1.40445	11	0	-11	0	0	0
60.575	9447.3	9635.27	1538.34	9.363	7.94053	0.051	46.4811	83.2558	87.3459	6.4082	2.13607	161.578	1.40445	11	0	-11	0	0	0
60.6	9447.3	9635.28	1538.34	9.363	7.94053	0.051	46.4811	83.2556	87.3459	6.4082	2.13607	162.982	1.40445	11	0	-11	0	0	0
60.625	9447.3	9635.28	1538.34	9.363	7.94053	0.051	46.4811	83.2555	87.3459	6.4082	2.13607	164.387	1.40445	11	0	-11	0	0	0
60.65	9447.3	9635.28	1538.34	9.363	7.94053	0.051	46.4811	83.2553	87.3459	6.4082	2.13607	165.791	1.40445	11	0	-11	0	0	0
60.675	9447.31	9635.28	1538.33	9.363	7.94053	0.051	46.4811	83.2552	87.3459	6.4082	2.13607	167.196	1.40445	11	0	-11	0	0	0
60.7	9447.3	9635.27	1538.33	9.363	7.94053	0.051	46.4811	83.2551	87.3459	6.4082	2.13607	168.6	1.40445	11	0	-11	0	0	0
60.725	9447.28	9635.25	1538.33	9.363	7.94053	0.051	46.481	83.2551	87.3459	6.4082	2.13607	170.005	1.40445	11	0	-11	0	0	0
60.75	9447.26	9635.23	1538.33	9.363	7.94053	0.051	46.4809	83.255	87.3459	6.4082	2.13607	171.409	1.40445	11	0	-11	0	0	0
60.775	9447.23	9635.21	1538.33	9.363	7.94053	0.051	46.4808	83.255	87.3459	6.4082	2.13607	172.813	1.40445	11	0	-11	0	0	0
60.8	9447.21	9635.18	1538.33	9.363	7.94053	0.051	46.4806	83.255	87.3459	6.4082	2.13607	174.218	1.40445	11	0	-11	0	0	0
60.825	9447.19	9635.16	1538.33	9.363	7.94053	0.051	46.4805	83.2549	87.3459	6.4082	2.13607	175.622	1.40445	11	0	-11	0	0	0
60.85	9447.17	9635.14	1538.33	9.363	7.94053	0.051	46.4804	83.2549	87.3459	6.4082	2.13607	177.027	1.40445	11	0	-11	0	0	0
60.875	9447.15	9635.12	1538.33	9.363	7.94053	0.051	46.4803	83.2548	87.3459	6.4082	2.13607	178.431	1.40445	11	0	-11	0	0	0
60.9	9447.12	9635.1	1538.32	9.363	7.94053	0.051	46.4802	83.2548	87.3459	6.4082	2.13607	179.836	1.40445	11	0	-11	0	0	0
60.925	9447.1	9635.07	1538.32	9.363	7.94053	0.051	46.4801	83.2547	87.3459	6.4082	2.13607	181.24	1.40445	11	0	-11	0	0	0
60.95	9447.08	9635.05	1538.32	9.363	7.94053	0.051	46.48	83.2547	87.3459	6.4082	2.13607	182.645	1.40445	11	0	-11	0	0	0
60.975	9447.06	9635.03	1538.32	9.363	7.94053	0.051	46.4799	83.2546	87.3459	6.4082	2.13607	184.049	1.40445	11	0	-11	0	0	0
61	9447.04	9635.01	1538.32	9.363	7.94053	0.051	46.4798	83.2546	87.3459	6.4082	2.13607	185.454	1.40445	11	0	-11	0	0	0
